framenumber;odom_x;odom_y;odom_phi;cov_xx;cov_xy;cov_yy;cov_xphi;cov_yphi;cov_phiphi
1389;-0.01700;-0.18734;-0.02961;0.000019008023;-0.000000289475;0.000015668852;0.000027097422;-0.000002345298;0.000291558026
1390;-0.01785;-0.15490;-0.00113;0.000014404554;-0.000000208263;0.000012550951;0.000018070001;-0.000001960865;0.000233482006
1391;-0.01212;-0.15768;-0.00277;0.000014668604;-0.000000143360;0.000012721703;0.000018641517;-0.000001351902;0.000236900567
1392;-0.00859;-0.15406;-0.00171;0.000014203238;-0.000000096134;0.000012394903;0.000017755402;-0.000000935543;0.000230910695
1393;-0.00907;-0.19240;-0.00198;0.000019005857;-0.000000162319;0.000015471557;0.000027668224;-0.000001268329;0.000288207137
1394;-0.00353;-0.15154;-0.00256;0.000013929439;-0.000000029573;0.000012184939;0.000017178436;-0.000000263925;0.000227082573
1395;-0.00053;-0.19364;-0.00121;0.000019136568;-0.000000005559;0.000015533355;0.000027984713;-0.000000041694;0.000289497391
1396;-0.00004;-0.15795;0.00426;0.000014703729;-0.000000000146;0.000012735753;0.000018708770;0.000000000979;0.000237358207
1397;-0.00237;-0.15972;0.01452;0.000015120988;-0.000000035744;0.000013083422;0.000019183930;-0.000000341005;0.000243825940
1398;-0.00883;-0.16732;0.07535;0.000017481442;-0.000000128523;0.000014919466;0.000023115187;-0.000001143486;0.000277935965
1399;-0.00580;-0.16998;0.06014;0.000017459903;-0.000000071715;0.000014812598;0.000023364443;-0.000000591293;0.000276027788
1400;-0.00640;-0.16984;0.09315;0.000018155898;-0.000000078260;0.000015465061;0.000024101069;-0.000000627860;0.000288180462
1401;-0.00324;-0.14762;0.23269;0.000018569185;0.000000013301;0.000016509102;0.000021448828;0.000000481012;0.000307640408
1402;0.00090;-0.09763;0.22358;0.000013059716;0.000000029893;0.000012306506;0.000011441254;0.000000569158;0.000229323771
1403;0.00236;-0.10359;0.17208;0.000012528666;0.000000035826;0.000011743333;0.000011393463;0.000000581776;0.000218827748
1404;-0.00357;-0.16041;0.07687;0.000016806828;-0.000000056792;0.000014380432;0.000022314864;-0.000000473927;0.000267983578
1405;-0.01518;-0.16893;0.05442;0.000017182735;-0.000000243022;0.000014686485;0.000022614125;-0.000002153289;0.000273275799
1406;-0.01379;-0.17250;0.06956;0.000018052166;-0.000000192035;0.000015253527;0.000024469512;-0.000001580372;0.000284033809
1407;-0.00948;-0.17344;0.12182;0.000019319831;-0.000000125712;0.000016344493;0.000026045919;-0.000000973496;0.000304509441
1408;-0.00816;-0.17061;0.15239;0.000019767520;-0.000000082559;0.000016730833;0.000026644593;-0.000000551177;0.000311758796
1409;-0.00774;-0.17203;0.14539;0.000019772272;-0.000000084749;0.000016697143;0.000026824297;-0.000000612613;0.000311136259
1410;-0.00970;-0.17525;0.12453;0.000019727814;-0.000000122019;0.000016547434;0.000027119932;-0.000000914850;0.000308302481
1411;-0.01091;-0.17140;0.07695;0.000018157478;-0.000000132769;0.000015301905;0.000024902678;-0.000000978742;0.000285054430
1412;-0.00262;-0.18828;-0.00021;0.000018436172;-0.000000034785;0.000015115375;0.000026475592;-0.000000256240;0.000281700456
1413;-0.00046;-0.15726;-0.00161;0.000014557349;-0.000000006184;0.000012626819;0.000018449644;-0.000000065908;0.000235327606
1414;0.00525;-0.14299;-0.05779;0.000014136735;0.000000068199;0.000012609010;0.000016359238;0.000000726978;0.000234939117
1415;-0.00272;-0.18365;-0.05913;0.000019283227;-0.000000073855;0.000015881256;0.000027613056;-0.000000637093;0.000295951543
1416;0.00345;-0.15859;-0.00017;0.000014753562;0.000000042502;0.000012765973;0.000018793875;0.000000389906;0.000237904308
1417;0.00123;-0.16273;0.01455;0.000015494048;0.000000020671;0.000013310182;0.000020154848;0.000000201053;0.000248060228
1418;0.00745;-0.16288;0.03734;0.000016010746;0.000000128550;0.000013803683;0.000020561576;0.000001235896;0.000257120297
1419;0.00500;-0.16561;0.06451;0.000017040130;0.000000086496;0.000014548666;0.000022612249;0.000000810039;0.000271089552
1420;-0.00028;-0.16737;0.05710;0.000017047540;0.000000011937;0.000014533748;0.000022520445;0.000000144297;0.000270865489
1421;-0.00518;-0.17003;0.08233;0.000018004427;-0.000000043612;0.000015264297;0.000024255672;-0.000000267818;0.000284464296
1422;0.00021;-0.16096;0.16891;0.000018760999;0.000000050863;0.000016275978;0.000023457671;0.000000700284;0.000303296657
1423;0.00740;-0.15230;0.23205;0.000019280676;0.000000185667;0.000016878186;0.000023939386;0.000002033334;0.000314279477
1424;0.00103;-0.16463;0.16174;0.000019019335;0.000000046476;0.000016416559;0.000025189586;0.000000640936;0.000305946377
1425;-0.00384;-0.16876;0.15832;0.000019728433;-0.000000030449;0.000016684608;0.000026068885;0.000000041646;0.000310918768
1426;-0.00434;-0.15179;0.14022;0.000017158892;-0.000000025230;0.000014964466;0.000021169230;-0.000000085201;0.000278874440
1427;0.00051;-0.16524;0.16906;0.000019422581;0.000000086498;0.000016633853;0.000025556559;0.000001046222;0.000309932873
1428;-0.00286;-0.14730;0.02422;0.000015058647;0.000000000088;0.000013241425;0.000018400028;0.000000145328;0.000246768800
1429;-0.00206;-0.17720;-0.07571;0.000018758728;-0.000000052994;0.000015701095;0.000026314976;-0.000000651181;0.000292602671
1430;-0.00361;-0.18850;-0.02604;0.000019211308;-0.000000080174;0.000015610861;0.000027767362;-0.000000652684;0.000290907707
1431;0.00176;-0.16032;-0.00234;0.000014926425;0.000000033188;0.000012892694;0.000019199798;0.000000357776;0.000240272156
1432;0.01368;-0.15504;0.08954;0.000016252708;0.000000185528;0.000014286949;0.000019636269;0.000001864446;0.000265943952
1433;0.01016;-0.15498;0.16482;0.000018152508;0.000000197886;0.000015749885;0.000023415396;0.000002081897;0.000293221255
1434;0.01421;-0.11674;-0.23093;0.000015110020;0.000000161036;0.000014183434;0.000013096736;0.000002509850;0.000263790002
1435;0.01180;-0.07248;-0.24905;0.000011332537;0.000000032786;0.000010956317;0.000007844959;0.000000492229;0.000204126641
1436;0.01001;-0.09751;-0.23269;0.000013287126;0.000000057098;0.000012519978;0.000011591012;0.000000721592;0.000233246047
1437;-0.01262;-0.17176;-0.07489;0.000018278862;-0.000000303990;0.000015350289;0.000025432729;-0.000002710243;0.000285498445
1438;-0.02392;-0.16715;-0.11355;0.000018395245;-0.000000423019;0.000015863968;0.000023652197;-0.000004066336;0.000294357107
1439;-0.03138;-0.15996;-0.14856;0.000018563101;-0.000000545259;0.000016143540;0.000024007994;-0.000005366948;0.000298671675
1440;-0.02800;-0.16357;-0.13146;0.000018575660;-0.000000489022;0.000016001947;0.000024041709;-0.000004513321;0.000296549004
1441;-0.01710;-0.15948;-0.14921;0.000018264477;-0.000000289522;0.000015857795;0.000023169463;-0.000002785355;0.000294903311
1442;-0.01665;-0.16207;-0.13139;0.000018373165;-0.000000348496;0.000015734631;0.000024487758;-0.000003385329;0.000292381184
1443;-0.01131;-0.15951;0.04789;0.000015885246;-0.000000158237;0.000013857673;0.000019699713;-0.000001603375;0.000258035487
1444;-0.00256;-0.14655;0.10594;0.000015982209;0.000000024707;0.000014006816;0.000019819721;0.000000469607;0.000261013071
1445;-0.00076;-0.14713;-0.18877;0.000017487854;-0.000000030328;0.000015554128;0.000020335830;-0.000000448676;0.000289868601
1446;0.00824;-0.10923;-0.19464;0.000013622923;0.000000042255;0.000012690080;0.000012877048;0.000000409200;0.000236453223
1447;0.00711;-0.10070;-0.24810;0.000013816967;0.000000055598;0.000013047962;0.000011767354;0.000000811727;0.000243100802
1448;0.00437;-0.09422;-0.25591;0.000013375017;0.000000008941;0.000012686201;0.000010965830;0.000000036189;0.000236425815
1449;-0.00384;-0.08075;-0.24875;0.000011921839;-0.000000037398;0.000011464353;0.000008608213;-0.000000762271;0.000213604368
1450;0.00343;-0.07289;-0.28050;0.000011822498;0.000000006477;0.000011462414;0.000007536804;0.000000089785;0.000213621817
1451;0.00929;-0.05421;-0.30083;0.000010614888;0.000000024879;0.000010437068;0.000005084208;0.000000634375;0.000194450942
1452;0.00490;-0.04677;-0.28285;0.000009564625;0.000000009462;0.000009435189;0.000004131288;0.000000277051;0.000175831887
1453;0.01450;-0.05500;-0.34698;0.000011712669;0.000000053582;0.000011508284;0.000005923029;0.000001430692;0.000214234996
1454;0.01297;-0.05046;-0.26622;0.000009730475;0.000000027744;0.000009568845;0.000004753109;0.000000717438;0.000178242760
1455;0.01449;-0.05355;-0.27052;0.000010025044;0.000000048132;0.000009866233;0.000004856778;0.000001372941;0.000183627506
1456;0.01486;-0.05033;-0.27725;0.000009925273;0.000000036731;0.000009779053;0.000004588240;0.000001038729;0.000182089505
1457;0.00741;-0.05161;-0.26557;0.000009681383;0.000000014565;0.000009516424;0.000004722801;0.000000352096;0.000177328904
1458;-0.02466;-0.09915;-0.21107;0.000013338595;-0.000000266915;0.000012583870;0.000012351115;-0.000004067077;0.000232929265
1459;-0.03000;-0.11896;-0.13102;0.000013683885;-0.000000353289;0.000012644641;0.000014282014;-0.000004725074;0.000233570697
1460;-0.04609;-0.14537;0.13775;0.000016740343;-0.000000538697;0.000015126068;0.000019491525;-0.000005746274;0.000278863291
1461;-0.03932;-0.14730;0.16891;0.000017847508;-0.000000535398;0.000015734611;0.000021896821;-0.000004935135;0.000290816374
1462;-0.03683;-0.15856;0.16602;0.000018920173;-0.000000530805;0.000016472147;0.000024203356;-0.000004847655;0.000304927986
1463;-0.03600;-0.15157;0.17868;0.000018297169;-0.000000491883;0.000016154498;0.000022481398;-0.000004775652;0.000299062346
1464;-0.03570;-0.16476;0.14257;0.000019265974;-0.000000540093;0.000016470428;0.000025843913;-0.000004599126;0.000305060416
1465;-0.02882;-0.15034;0.20813;0.000018558769;-0.000000358937;0.000016487332;0.000021884089;-0.000003483322;0.000306133406
1466;-0.01677;-0.11839;0.20365;0.000014881888;-0.000000138012;0.000013672116;0.000015388442;-0.000001645346;0.000254514908
1467;-0.02276;-0.16574;0.17145;0.000019748652;-0.000000332033;0.000016869185;0.000026299036;-0.000002821153;0.000313676686
1468;-0.02239;-0.16599;0.16205;0.000019558237;-0.000000319237;0.000016697917;0.000026000415;-0.000002666995;0.000310525488
1469;-0.02320;-0.17288;0.10292;0.000019101725;-0.000000360560;0.000016065494;0.000026373208;-0.000002968918;0.000298619694
1470;-0.02578;-0.17239;0.06711;0.000018115584;-0.000000394503;0.000015345670;0.000024596097;-0.000003362212;0.000284970302
1471;-0.02323;-0.17187;0.06711;0.000018006962;-0.000000347876;0.000015264268;0.000024372061;-0.000002965762;0.000283670164
1472;-0.02225;-0.17030;0.05652;0.000017528703;-0.000000327282;0.000014912419;0.000023642154;-0.000002852152;0.000277172540
1473;-0.01883;-0.15318;0.04100;0.000015127677;-0.000000223527;0.000013195200;0.000018890259;-0.000002090194;0.000245442679
1474;-0.01965;-0.16356;0.04341;0.000016361084;-0.000000265286;0.000014078641;0.000021365043;-0.000002409392;0.000261818025
1475;-0.01279;-0.16410;-0.04284;0.000017029595;-0.000000131396;0.000014683047;0.000021624156;-0.000000990648;0.000273491917
1476;-0.01143;-0.16688;-0.18455;0.000020044819;-0.000000267258;0.000017114025;0.000026543697;-0.000002579709;0.000318491939
1477;0.00240;-0.11328;-0.17637;0.000013541779;0.000000011421;0.000012597979;0.000013113766;0.000000056423;0.000234786571
1478;0.00496;-0.10840;-0.18699;0.000013381767;0.000000024156;0.000012434820;0.000012604460;0.000000184043;0.000231725384
1479;-0.00183;-0.12614;-0.11869;0.000013843358;-0.000000074928;0.000012521086;0.000015401437;-0.000001041222;0.000233255249
1480;-0.00891;-0.16294;-0.14119;0.000018399366;-0.000000174977;0.000015898558;0.000023535760;-0.000001759740;0.000296070715
1481;-0.00943;-0.15977;-0.15579;0.000018448525;-0.000000197690;0.000015948408;0.000023673451;-0.000002012462;0.000296933338
1482;-0.00932;-0.16199;-0.15138;0.000018613294;-0.000000196926;0.000016036479;0.000024199370;-0.000002003984;0.000298586775
1483;-0.00929;-0.17545;-0.08258;0.000018851937;-0.000000199538;0.000015724717;0.000026368247;-0.000001764326;0.000292822058
1484;-0.01361;-0.19356;-0.01854;0.000019682233;-0.000000341649;0.000015972844;0.000028911691;-0.000002802778;0.000297087481
1485;-0.00647;-0.15909;0.00257;0.000014867919;-0.000000063014;0.000012850591;0.000018979278;-0.000000565471;0.000239459505
1486;-0.02416;-0.17801;-0.07813;0.000018865487;-0.000000459344;0.000016031478;0.000025164096;-0.000004161218;0.000297411378
1487;-0.02891;-0.16510;-0.13496;0.000018842279;-0.000000511100;0.000016208723;0.000024805167;-0.000004728867;0.000300297296
1488;-0.01058;-0.17719;-0.07922;0.000018948460;-0.000000176419;0.000015796378;0.000026476444;-0.000001479084;0.000294215878
1489;0.00016;-0.19132;-0.01600;0.000019439595;-0.000000003151;0.000015789711;0.000028404668;0.000000001152;0.000294274822
1490;0.00236;-0.16180;0.03124;0.000015762687;0.000000038607;0.000013571420;0.000020331782;0.000000386213;0.000252919528
1491;-0.00006;-0.16063;0.02244;0.000015387264;-0.000000006203;0.000013300385;0.000020052071;-0.000000115938;0.000247880838
1492;-0.01792;-0.19786;0.00496;0.000019945743;-0.000000373277;0.000016046154;0.000029439978;-0.000002820324;0.000298392390
1493;-0.01760;-0.19792;0.00456;0.000019884774;-0.000000334326;0.000016018628;0.000029463039;-0.000002506450;0.000298006500
1494;-0.01324;-0.15586;0.00741;0.000014561856;-0.000000160161;0.000012676894;0.000018317165;-0.000001540481;0.000236009410
1495;-0.01545;-0.19679;0.00248;0.000019699324;-0.000000273959;0.000015902311;0.000029113190;-0.000001975330;0.000296002392
1496;-0.00143;-0.15820;0.00519;0.000014769717;-0.000000020775;0.000012785862;0.000018814418;-0.000000237099;0.000238287141
1497;-0.01123;-0.19779;-0.00272;0.000019757340;-0.000000227974;0.000015925175;0.000029267905;-0.000001755741;0.000296547928
1498;-0.01224;-0.16729;-0.00234;0.000015816482;-0.000000177346;0.000013490528;0.000020952478;-0.000001594840;0.000251174437
1499;-0.02722;-0.21180;-0.04082;0.000022732096;-0.000000720582;0.000018038451;0.000034364641;-0.000005515968;0.000334126975
1500;-0.03891;-0.17023;-0.10522;0.000019084345;-0.000000632421;0.000016223735;0.000026147038;-0.000005319010;0.000299855717
1501;-0.00899;-0.18636;-0.03271;0.000018932910;-0.000000183301;0.000015591884;0.000026980489;-0.000001523803;0.000290400154
1502;-0.00903;-0.18694;-0.02972;0.000018958841;-0.000000169516;0.000015575597;0.000027193502;-0.000001362792;0.000290126948
1503;-0.00639;-0.18982;-0.01996;0.000019069763;-0.000000127566;0.000015598817;0.000027498741;-0.000001040867;0.000290629833
1504;-0.00296;-0.18895;-0.01851;0.000018936657;-0.000000041542;0.000015490329;0.000027350674;-0.000000294754;0.000288685866
1505;0.00370;-0.19666;0.00303;0.000019699708;0.000000059303;0.000015905494;0.000028984223;0.000000401466;0.000296414755
1506;-0.00075;-0.16303;0.01480;0.000015534747;-0.000000005471;0.000013338988;0.000020208574;-0.000000035095;0.000248600389
1507;-0.00031;-0.16070;0.01669;0.000015289790;0.000000005421;0.000013190320;0.000019643896;0.000000081575;0.000245829184
1508;0.00361;-0.16381;0.02487;0.000015864752;0.000000067835;0.000013610233;0.000020676382;0.000000691632;0.000253615217
1509;0.00902;-0.16184;0.03283;0.000015823000;0.000000130922;0.000013632845;0.000020492094;0.000001255212;0.000253931496
1510;0.00680;-0.16319;0.03754;0.000016109077;0.000000087179;0.000013821190;0.000021003663;0.000000765361;0.000257525083
1511;-0.00037;-0.16456;0.02801;0.000016025131;0.000000000690;0.000013725183;0.000020978894;0.000000026814;0.000255798122
1512;-0.00161;-0.16451;0.02835;0.000016039798;-0.000000027168;0.000013730892;0.000021078186;-0.000000303602;0.000255897259
1513;-0.01090;-0.16075;0.01538;0.000015300955;-0.000000146631;0.000013207097;0.000019715972;-0.000001383138;0.000245952242
1514;-0.01000;-0.16144;0.02080;0.000015505157;-0.000000122796;0.000013364015;0.000020014089;-0.000001132617;0.000248936342
1515;-0.01394;-0.16335;0.01988;0.000015755665;-0.000000206806;0.000013534388;0.000020599668;-0.000001932119;0.000251885821
1516;-0.01703;-0.15913;0.00751;0.000015001609;-0.000000212413;0.000012975890;0.000019217634;-0.000001977404;0.000241422825
1517;-0.01608;-0.15807;-0.00018;0.000014717081;-0.000000199781;0.000012767548;0.000018728886;-0.000001896703;0.000237573166
1518;-0.01552;-0.15182;-0.00626;0.000014087346;-0.000000182362;0.000012357856;0.000017331334;-0.000001803643;0.000229960747
1519;-0.01997;-0.18708;-0.01962;0.000018808035;-0.000000358648;0.000015482536;0.000026975303;-0.000002857937;0.000287837651
1520;-0.00601;-0.15295;-0.00268;0.000014094569;-0.000000054966;0.000012315162;0.000017541237;-0.000000525508;0.000229487915
1521;-0.00525;-0.15224;-0.00196;0.000013994958;-0.000000065373;0.000012235826;0.000017315713;-0.000000652441;0.000227995695
1522;-0.00318;-0.15500;-0.00186;0.000014307471;-0.000000041466;0.000012454006;0.000017951522;-0.000000424168;0.000232089682
1523;-0.01051;-0.19474;-0.00270;0.000019346794;-0.000000209614;0.000015677863;0.000028371620;-0.000001626313;0.000291968159
1524;-0.00324;-0.15559;-0.00189;0.000014373337;-0.000000029166;0.000012501054;0.000018087593;-0.000000270478;0.000232975450
1525;-0.01643;-0.19471;-0.00200;0.000019274618;-0.000000317362;0.000015718947;0.000028412270;-0.000002547707;0.000292432908
1526;-0.01555;-0.19294;-0.00253;0.000019243139;-0.000000295480;0.000015579587;0.000027913835;-0.000002281588;0.000289915911
1527;-0.01606;-0.15302;-0.00230;0.000014151997;-0.000000189904;0.000012378769;0.000017583454;-0.000001862127;0.000230330240
1528;-0.01374;-0.15062;-0.00144;0.000013854312;-0.000000158057;0.000012161817;0.000017004232;-0.000001598952;0.000226388553
1529;-0.02132;-0.19279;-0.00270;0.000019164287;-0.000000400150;0.000015623275;0.000027930851;-0.000003122504;0.000290341116
1530;-0.01557;-0.15302;-0.00178;0.000014137348;-0.000000175786;0.000012370728;0.000017578834;-0.000001732395;0.000230232299
1531;-0.00943;-0.19462;-0.00260;0.000019345706;-0.000000122153;0.000015669958;0.000028388403;-0.000000791184;0.000291956088
1532;0.00076;-0.15807;-0.00204;0.000014668085;0.000000007982;0.000012694811;0.000018662125;0.000000063645;0.000236594494
1533;-0.00013;-0.15385;-0.00202;0.000014166300;-0.000000002041;0.000012354731;0.000017670167;-0.000000021121;0.000230257024
1534;-0.00104;-0.15561;-0.00240;0.000014375520;-0.000000011091;0.000012503913;0.000018088136;-0.000000097103;0.000233036073
1535;-0.00322;-0.15473;-0.00185;0.000014278100;-0.000000046830;0.000012434566;0.000017888329;-0.000000482329;0.000231722274
1536;-0.01074;-0.22092;-0.00317;0.000023146710;-0.000000255069;0.000017784122;0.000036530097;-0.000001699073;0.000331219277
1537;-0.01036;-0.19607;-0.00236;0.000019502128;-0.000000196147;0.000015778525;0.000028765420;-0.000001501869;0.000293874757
1538;-0.00622;-0.15344;-0.00142;0.000014143608;-0.000000073354;0.000012333192;0.000017587646;-0.000000740629;0.000229799766
1539;-0.01492;-0.17857;-0.00740;0.000017339440;-0.000000253903;0.000014510230;0.000023967044;-0.000002169723;0.000270007219
1540;-0.02104;-0.18654;-0.02438;0.000018836043;-0.000000399278;0.000015555028;0.000026852023;-0.000003274550;0.000289007245
1541;-0.01842;-0.18758;-0.02018;0.000018876743;-0.000000323789;0.000015513853;0.000027098594;-0.000002577680;0.000288558240
1542;-0.01480;-0.18977;-0.01000;0.000018872220;-0.000000276152;0.000015450083;0.000027235410;-0.000002200817;0.000287532806
1543;-0.01301;-0.19278;-0.00448;0.000019147772;-0.000000229893;0.000015571644;0.000027935022;-0.000001774327;0.000289936503
1544;-0.01774;-0.19136;-0.00439;0.000018978835;-0.000000331480;0.000015500556;0.000027556683;-0.000002590816;0.000288302926
1545;0.00251;-0.15758;0.00495;0.000014719109;0.000000072746;0.000012770073;0.000018639235;0.000000770506;0.000237943448
1546;0.00303;-0.15736;0.00155;0.000014642585;0.000000020459;0.000012686330;0.000018606952;0.000000163368;0.000236432252
1547;-0.00130;-0.15494;-0.00151;0.000014275329;-0.000000020414;0.000012441922;0.000017925770;-0.000000212395;0.000231877677
1548;-0.00227;-0.15592;-0.00074;0.000014424493;-0.000000027042;0.000012522323;0.000018152583;-0.000000256254;0.000233373249
1549;-0.00036;-0.16001;0.00002;0.000014808973;-0.000000003367;0.000012838142;0.000019101707;-0.000000026340;0.000239266333
1550;0.00026;-0.15894;0.00475;0.000014848478;0.000000004437;0.000012813379;0.000018902050;0.000000047059;0.000238804747
1551;0.00007;-0.15762;-0.00007;0.000014613632;0.000000000784;0.000012659780;0.000018561461;0.000000006689;0.000235942261
1552;0.01066;-0.16132;0.01309;0.000015334722;0.000000175472;0.000013231149;0.000019705661;0.000001715843;0.000246313601
1553;0.00763;-0.15772;0.00152;0.000014682302;0.000000089685;0.000012718307;0.000018688072;0.000000867977;0.000236956648
1554;0.01141;-0.15834;0.00474;0.000014717198;0.000000139550;0.000012815265;0.000018856407;0.000001351613;0.000238650398
1555;0.00650;-0.15659;0.00033;0.000014597358;0.000000066928;0.000012599938;0.000018350854;0.000000544257;0.000234782140
1556;0.00480;-0.15576;0.00207;0.000014440881;0.000000075547;0.000012564787;0.000018136882;0.000000808632;0.000234111542
1557;0.00310;-0.15762;0.00026;0.000014616839;0.000000029915;0.000012687720;0.000018609683;0.000000307776;0.000236454422
1558;0.00085;-0.15644;-0.00139;0.000014454325;0.000000006393;0.000012558541;0.000018272664;0.000000047839;0.000234054887
1559;0.00291;-0.15590;-0.00118;0.000014437068;0.000000044788;0.000012520543;0.000018144777;0.000000446453;0.000233327222
1560;0.00117;-0.15629;-0.00264;0.000014457328;0.000000010142;0.000012563948;0.000018254596;0.000000114523;0.000234155195
1561;0.00002;-0.15597;-0.00071;0.000014421210;-0.000000011323;0.000012527409;0.000018162608;-0.000000144489;0.000233473338
1562;-0.00204;-0.15534;-0.00166;0.000014321382;-0.000000026456;0.000012471770;0.000018009840;-0.000000259548;0.000232431242
1563;-0.00027;-0.15794;-0.00089;0.000014658024;-0.000000003339;0.000012703317;0.000018652013;-0.000000031536;0.000236753609
1564;-0.00144;-0.15614;-0.00117;0.000014424360;-0.000000020415;0.000012532486;0.000018191259;-0.000000210510;0.000233565685
1565;-0.00249;-0.15615;-0.00091;0.000014435995;-0.000000026629;0.000012545113;0.000018201076;-0.000000230402;0.000233797982
1566;-0.00921;-0.15301;-0.00168;0.000014030763;-0.000000122821;0.000012353447;0.000017556513;-0.000001334352;0.000230063795
1567;-0.00985;-0.19562;-0.00053;0.000019528362;-0.000000155262;0.000015743650;0.000028647031;-0.000001036963;0.000293289286
1568;-0.00540;-0.15704;-0.00253;0.000014581248;-0.000000067035;0.000012631365;0.000018434664;-0.000000645690;0.000235369770
1569;-0.00487;-0.18512;-0.00184;0.000018064443;-0.000000075255;0.000014875173;0.000025613070;-0.000000580101;0.000277197451
1570;-0.00502;-0.15500;-0.00099;0.000014297094;-0.000000069719;0.000012452447;0.000017935911;-0.000000685354;0.000232028994
1571;-0.00466;-0.15755;-0.00069;0.000014631991;-0.000000053679;0.000012684475;0.000018574375;-0.000000498433;0.000236374663
1572;-0.00868;-0.19793;-0.00153;0.000019772085;-0.000000163600;0.000015909963;0.000029286757;-0.000001229868;0.000296387452
1573;-0.00191;-0.18718;0.01001;0.000018496292;0.000000002661;0.000015224417;0.000026355027;0.000000097835;0.000283734954
1574;-0.00444;-0.15664;0.00359;0.000014578662;-0.000000075901;0.000012650150;0.000018464812;-0.000000792117;0.000235704207
1575;-0.00745;-0.18371;0.00331;0.000017917426;-0.000000087653;0.000014832195;0.000025265858;-0.000000602196;0.000276376433
1576;-0.00192;-0.15856;0.00177;0.000014699692;-0.000000025839;0.000012750321;0.000018808084;-0.000000270172;0.000237623479
1577;-0.00399;-0.18451;0.00010;0.000017972674;-0.000000068069;0.000014823627;0.000025431372;-0.000000597560;0.000276241799
1578;-0.01404;-0.17899;-0.00567;0.000017345525;-0.000000245002;0.000014505983;0.000024023072;-0.000002114362;0.000269957197
1579;-0.01381;-0.16712;-0.10851;0.000018116332;-0.000000216745;0.000015607941;0.000023776458;-0.000002173100;0.000290540411
1580;-0.00824;-0.17280;-0.07960;0.000018482534;-0.000000157969;0.000015441284;0.000025348210;-0.000001354049;0.000287627136
1581;0.00535;-0.18803;-0.02327;0.000018980096;0.000000093071;0.000015519888;0.000027481638;0.000000705366;0.000289199446
1582;0.00963;-0.19260;-0.00127;0.000019040431;0.000000175769;0.000015489190;0.000027734395;0.000001339356;0.000288512343
1583;0.01252;-0.16107;0.02413;0.000015522260;0.000000176965;0.000013437590;0.000019792772;0.000001721122;0.000250158981
1584;0.00925;-0.16331;0.05063;0.000016432998;0.000000120815;0.000014105588;0.000021575410;0.000001093554;0.000262771017
1585;0.00270;-0.16428;0.03313;0.000016129413;0.000000047464;0.000013807928;0.000021073913;0.000000463592;0.000257321850
1586;0.00313;-0.16556;0.03785;0.000016393745;0.000000056688;0.000014006610;0.000021547493;0.000000543459;0.000261017670
1587;-0.00381;-0.16454;0.02663;0.000015976370;-0.000000077139;0.000013708663;0.000021093250;-0.000000835699;0.000255437153
1588;-0.01966;-0.15959;0.00239;0.000015006895;-0.000000260541;0.000012954172;0.000019192673;-0.000002407513;0.000240821968
1589;-0.02236;-0.18812;0.00552;0.000018613177;-0.000000389227;0.000015318002;0.000026683141;-0.000003095752;0.000284638666
1590;-0.00966;-0.16009;0.01943;0.000015296900;-0.000000083621;0.000013238170;0.000019546288;-0.000000650054;0.000246647560
1591;0.00191;-0.16538;0.03290;0.000016256841;0.000000033991;0.000013889953;0.000021381965;0.000000309770;0.000258859977
1592;-0.00999;-0.15649;0.00673;0.000014675573;-0.000000137582;0.000012735697;0.000018635123;-0.000001309124;0.000237175870
1593;-0.00583;-0.15098;-0.00111;0.000013844964;-0.000000063594;0.000012134616;0.000017028406;-0.000000640924;0.000226110751
1594;-0.00617;-0.15242;-0.00297;0.000014028143;-0.000000072094;0.000012267514;0.000017382336;-0.000000712498;0.000228576635
1595;-0.00783;-0.19363;-0.00134;0.000019099448;-0.000000145620;0.000015552396;0.000027999118;-0.000001159227;0.000289741218
1596;-0.00891;-0.19289;-0.00375;0.000019114111;-0.000000167052;0.000015534591;0.000027839347;-0.000001302300;0.000289375607
1597;-0.00873;-0.19200;-0.00154;0.000018948595;-0.000000160754;0.000015432266;0.000027555062;-0.000001259386;0.000287476883
1598;-0.01146;-0.19253;-0.00252;0.000019088003;-0.000000229552;0.000015508419;0.000027723272;-0.000001816558;0.000288758542
1599;-0.01382;-0.19223;-0.00254;0.000019022714;-0.000000252377;0.000015497803;0.000027699094;-0.000001956783;0.000288499825
1600;-0.01105;-0.19427;-0.00183;0.000019275815;-0.000000210913;0.000015635162;0.000028220533;-0.000001659342;0.000291167466
1601;-0.00445;-0.15352;-0.00280;0.000014147660;-0.000000042842;0.000012348373;0.000017640085;-0.000000402749;0.000230119296
1602;-0.00634;-0.19559;-0.00121;0.000019450104;-0.000000147905;0.000015721035;0.000028580310;-0.000001199096;0.000292883017
1603;-0.00992;-0.19616;-0.00345;0.000019537796;-0.000000175241;0.000015796226;0.000028801394;-0.000001300845;0.000294243242
1604;-0.00566;-0.15253;-0.00135;0.000014033401;-0.000000073691;0.000012257416;0.000017377174;-0.000000747112;0.000228385943
1605;-0.00655;-0.19616;-0.00214;0.000019471388;-0.000000102926;0.000015764715;0.000028752439;-0.000000719161;0.000293754625
1606;-0.00123;-0.19056;-0.01646;0.000019076590;-0.000000028674;0.000015574807;0.000027327700;-0.000000240962;0.000290265559
