framenumber;pos_x;pos_y;cov_xx;cov_xy;cov_yy;landmark_id
1894;-0.0577124;-2.32156;0.00166882;2.32808e-05;0.00248724;412
1894;0.750584;-1.98931;0.00170085;-0.000148406;0.00221698;411
1894;-0.616722;-1.76098;0.00167732;0.000102016;0.00204825;413
1895;-0.434575;-2.14729;0.00168172;0.000108029;0.00233005;412
1895;0.414299;-1.96368;0.00166667;-7.26869e-05;0.0021777;411
1895;-0.890056;-1.52709;0.00169226;0.000116871;0.00193068;413
1896;-0.831348;-1.85699;0.00170948;0.000157186;0.00212225;412
1896;0.025459;-1.83548;0.00164971;7.40549e-07;0.00208184;411
1896;-1.17015;-1.16017;0.00169842;0.000102214;0.00179224;413
1897;-0.360326;-1.64649;0.00165322;5.18103e-05;0.00197574;411
1897;-1.20821;-1.48523;0.0017352;0.000159701;0.00192319;412
1898;-0.421628;-1.44946;0.00164867;4.7935e-05;0.00188373;411
1898;-1.2615;-1.27028;0.00172155;0.00012937;0.00183312;412
1899;-0.216793;-1.35636;0.00163796;2.27924e-05;0.00184509;411
1899;-1.08393;-1.27715;0.00169723;0.000108437;0.00183016;412
1900;-0.865624;-1.34368;0.00167706;9.06159e-05;0.00184959;412
1900;0.0108496;-1.27666;0.00163289;1.62632e-06;0.00181659;411
1901;-0.530151;-1.40641;0.00165301;5.74298e-05;0.00186755;412
1901;0.294036;-1.14541;0.00163248;-1.8633e-05;0.00177638;411
1902;-0.250069;-1.38865;0.00163984;2.69973e-05;0.00185754;412
1902;0.503787;-0.977445;0.00163375;-2.7406e-05;0.00173336;411
1902;-0.862903;-0.925659;0.00165302;5.15019e-05;0.00172344;413
1903;-2.00983;-2.66908;0.00232163;0.000979024;0.00324263;422
1903;0.0723285;-1.31946;0.00163412;-3.64287e-06;0.00183161;412
1903;-0.645923;-0.996784;0.00164285;4.14058e-05;0.00173777;413
1904;-1.5207;-2.83074;0.00207769;0.00079956;0.00343713;422
1904;-1.40352;-1.44001;0.00176642;0.00018232;0.0019104;414
1904;0.282532;-1.2235;0.00163441;-1.97072e-05;0.00180017;412
1904;-0.488015;-1.02682;0.00163658;3.22258e-05;0.00174418;413
1905;-2.5941;-2.80829;0.00289741;0.00152001;0.00365142;416
1905;-1.78804;-2.33393;0.00207618;0.000630325;0.00268935;415
1905;-1.06899;-1.6224;0.00172567;0.000161681;0.00198824;414
1905;0.554745;-1.03383;0.00163755;-3.31283e-05;0.00174761;412
1905;-0.252105;-1.00736;0.00162895;1.66e-05;0.00173872;413
1906;-1.29358;-2.58141;0.00191841;0.000533813;0.00295644;415
1906;-1.96831;-1.97381;0.0020566;0.000505743;0.00231627;418
1906;-0.72597;-1.73819;0.0016874;0.000118593;0.0020391;414
1906;-0.0576175;-0.972851;0.00162561;4.89959e-06;0.00173055;413
1906;-0.905657;-0.880719;0.00165373;5.09663e-05;0.00171435;420
1907;-1.17317;-3.50887;0.0020573;0.00102221;0.00509863;416
1907;-2.03097;-3.05315;0.00250325;0.0013498;0.00405954;417
1907;-0.658377;-2.73541;0.00175568;0.000294191;0.00309502;415
1907;-1.48065;-2.30245;0.00193388;0.000484963;0.00260486;418
1907;-0.314297;-1.77873;0.00165618;5.2785e-05;0.00204954;414
1907;-0.707755;-0.982683;0.00164572;4.48085e-05;0.0017349;420
1908;-0.148212;-2.72128;0.00169086;7.13292e-05;0.00301098;415
1908;-1.05022;-2.44002;0.00181597;0.000369381;0.00271615;418
1908;0.00682015;-1.70166;0.00164532;3.19853e-06;0.00200241;414
1908;-0.528358;-0.989688;0.00163699;3.31928e-05;0.00173527;420
1909;-0.898594;-3.38579;0.00190494;0.000703843;0.00463138;417
1909;0.279261;-2.62572;0.00169013;-9.09925e-05;0.00287302;415
1909;-0.642346;-2.45672;0.00172848;0.000220303;0.00268375;418
1909;0.264016;-1.57887;0.00164486;-2.81754e-05;0.00194104;414
1909;-0.379873;-0.959113;0.00163078;2.28481e-05;0.00172755;420
1910;-0.508898;-3.31011;0.00177794;0.00037599;0.00432592;417
1910;0.570293;-2.43494;0.00170791;-0.000170227;0.00264652;415
1910;-0.365541;-2.37642;0.00168815;0.000115241;0.00256007;418
1910;0.435375;-1.36729;0.00164388;-3.8728e-05;0.00185203;414
1911;-0.666731;-3.1663;0.00180108;0.000435074;0.00398033;417
1911;0.458476;-2.30382;0.00168736;-0.000116445;0.0024855;415
1911;-0.493398;-2.2235;0.00169192;0.000132887;0.00240632;418
1911;0.365928;-1.24111;0.00163719;-2.71017e-05;0.00180646;414
1912;-0.126135;-3.13859;0.00171312;9.41652e-05;0.00383317;416
1912;-1.12243;-2.93096;0.00191678;0.000616285;0.00354837;417
1912;0.136846;-2.20271;0.00166435;-2.51208e-05;0.00236957;415
1912;-0.793414;-1.9974;0.00171511;0.000173492;0.00222568;418
1912;0.184826;-1.13845;0.00163037;-1.06984e-05;0.0017739;414
1912;-1.01417;-0.968427;0.00166746;6.60889e-05;0.00173556;419
1913;-1.39661;-2.68714;0.00198257;0.000640581;0.00314735;417
1913;-0.0560713;-2.06816;0.00165865;1.76259e-05;0.00225044;415
1913;-0.978694;-1.78132;0.00172579;0.000174244;0.00207984;418
1913;0.0855181;-0.998693;0.00162611;-3.11571e-06;0.00173685;414
1914;-0.365936;-2.88402;0.00171978;0.000188851;0.00331677;416
1914;-1.3665;-2.57883;0.00194656;0.000567706;0.00296549;417
1914;-2.05147;-2.47321;0.00227224;0.000849836;0.00292817;424
1914;-0.0214773;-1.94738;0.0016538;9.26872e-06;0.00215764;415
1914;-0.950245;-1.66139;0.0017108;0.000147245;0.00200444;418
1915;-0.0298156;-2.72404;0.00168656;2.35797e-05;0.00300884;416
1915;-1.03424;-2.53913;0.00182508;0.000398246;0.00284994;417
1915;-1.73019;-2.33678;0.00204892;0.000606485;0.0026842;424
1915;0.200988;-1.7604;0.00164931;-2.519e-05;0.00203728;415
1915;-0.741691;-1.57953;0.00167908;0.000101235;0.00195151;418
1916;0.391209;-2.57693;0.00169661;-0.000127617;0.00281406;416
1916;-0.62434;-2.52921;0.00173142;0.000229421;0.00277741;417
1916;-1.37111;-2.30805;0.00189498;0.00044442;0.00259632;424
1916;0.466447;-1.56018;0.00165258;-5.28678e-05;0.00193556;415
1916;-0.485729;-1.54525;0.0016562;6.20154e-05;0.00192766;418
1917;-0.279383;-2.49295;0.00168734;0.000100184;0.00269488;417
1917;0.752619;-2.3884;0.0017319;-0.000223543;0.00261109;416
1917;-1.04083;-2.23723;0.00178726;0.000300722;0.00247384;424
1917;-0.281347;-1.46946;0.00164344;3.32136e-05;0.0018907;418
1917;0.688739;-1.36563;0.00165843;-6.57606e-05;0.0018559;415
1918;0.136897;-2.38934;0.00167217;-3.02851e-05;0.00256269;417
1918;-0.675458;-2.15469;0.00171001;0.000171677;0.0023541;424
1918;1.12901;-2.10715;0.00177979;-0.000274266;0.00235433;416
1918;-0.0536352;-1.38405;0.00163611;7.93335e-06;0.00185529;418
1918;0.88418;-1.12001;0.00166123;-6.47913e-05;0.00177559;415
1919;0.1153;-2.24222;0.00166552;-2.08393e-05;0.00240714;417
1919;1.1173;-1.97553;0.0017619;-0.000236613;0.00223645;416
1919;-0.737626;-1.79908;0.00169282;0.000129173;0.00207788;424
1919;-0.0676707;-1.21436;0.00163163;7.5044e-06;0.00179617;418
1919;0.882902;-0.949356;0.00165239;-5.10597e-05;0.0017306;415
1920;-0.116281;-2.08473;0.00166055;3.0598e-05;0.0022646;417
1920;0.912922;-1.91363;0.00171844;-0.000173008;0.00217055;416
1920;-0.710507;-1.7393;0.00168574;0.000115976;0.00203907;423
1920;-0.919903;-1.42224;0.00168829;0.000107057;0.00188345;424
1920;-0.183282;-1.053;0.00162889;1.32942e-05;0.00175011;418
1920;0.777663;-0.90141;0.00164362;-4.08359e-05;0.00171853;415
1921;-0.476207;-1.89617;0.00167204;9.05634e-05;0.00213101;417
1921;0.558808;-1.8932;0.00167424;-9.48686e-05;0.00213336;416
1921;-0.997895;-1.30828;0.00168913;0.000102231;0.00183942;423
1921;-1.15387;-0.943594;0.00167922;7.45166e-05;0.00173245;424
1922;0.304786;-1.81968;0.00165486;-4.37282e-05;0.00207533;416
1922;-0.736037;-1.66375;0.00168374;0.000110652;0.00199619;417
1923;0.191241;-1.67429;0.00164618;-2.1528e-05;0.00198874;416
1923;-0.844612;-1.42895;0.00168036;9.78693e-05;0.00188409;417
1924;0.0979071;-1.52888;0.00164025;-7.59679e-06;0.00191621;416
1924;-0.90781;-1.23965;0.00167466;8.3874e-05;0.00181234;417
1925;0.115727;-1.38572;0.00163625;-8.07457e-06;0.00185633;416
1925;-0.889488;-1.081;0.00166341;6.63659e-05;0.00176263;417
1926;0.145152;-1.19622;0.0016314;-8.55125e-06;0.00179096;416
1926;-0.871393;-0.900391;0.00165234;5.01937e-05;0.00171804;417
1927;0.296014;-1.02875;0.00162939;-1.60398e-05;0.00174481;416
1933;-2.00002;-1.81939;0.00202569;0.000441602;0.00218723;425
1935;-1.44982;-1.28517;0.00175544;0.000157161;0.00184575;423
1936;-0.289593;-2.46932;0.00168686;0.000101206;0.00266576;425
1936;-1.34169;-1.80198;0.0018025;0.000259774;0.00211867;424
1936;-1.11437;-1.52067;0.00172323;0.000150992;0.00193654;423
1937;-0.76909;-2.03529;0.00171448;0.000174479;0.00225516;424
1937;-1.28557;-1.77335;0.00178516;0.000238984;0.00209467;420
1937;-0.64812;-1.69918;0.00167682;0.000100324;0.00201281;423
1938;-1.67688;-2.09477;0.00196402;0.000463485;0.00240037;413
1938;-0.314894;-2.09599;0.00166995;7.46843e-05;0.00227904;424
1938;-0.88507;-1.97356;0.00172771;0.000191115;0.00221336;420
1938;-0.279557;-1.73582;0.0016529;4.50196e-05;0.00202353;423
1938;-1.28804;-1.22245;0.00172074;0.000124878;0.00181663;414
1939;-0.996409;-2.44231;0.00180185;0.000348946;0.00271143;413
1939;-0.265221;-2.09801;0.00166711;6.36418e-05;0.002279;420
1939;0.273653;-1.99996;0.00166065;-4.70025e-05;0.00220025;424
1939;0.202945;-1.63294;0.00164507;-2.20407e-05;0.00196721;423
1939;-0.904998;-1.49953;0.00169208;0.000115298;0.00191797;414
1940;-0.338905;-2.63814;0.00170087;0.000138869;0.00290019;413
1940;0.276669;-2.10753;0.00166524;-5.3337e-05;0.00228758;420
1940;0.738449;-1.80628;0.00168719;-0.000119414;0.00208399;424
1940;-0.509695;-1.66548;0.00166328;7.49601e-05;0.00198935;414
1940;0.577644;-1.47912;0.00165587;-6.14348e-05;0.00190073;423
1941;0.357226;-2.62654;0.00169635;-0.000120817;0.00288149;413
1941;0.809548;-1.95217;0.00170615;-0.000156041;0.0021922;420
1941;-0.060752;-1.729;0.0016467;1.28671e-05;0.00201769;414
1941;1.16848;-1.53336;0.00172538;-0.000154008;0.00194835;424
1941;0.893475;-1.26241;0.00167004;-7.90541e-05;0.00182205;423
1942;0.947156;-2.48006;0.0017805;-0.00031925;0.00275434;413
1942;1.24808;-1.73292;0.00176133;-0.000209986;0.00206855;420
1942;0.337266;-1.70036;0.00165171;-4.29396e-05;0.00200525;414
1942;1.47709;-1.22355;0.00174498;-0.000143674;0.0018267;424
1942;1.15694;-1.00186;0.00167927;-7.73019e-05;0.00174853;423
1942;-0.44514;-0.922864;0.00163175;2.53669e-05;0.00171965;415
1943;2.77568;-2.78883;0.00303993;-0.00161794;0.00368183;411
1943;1.72179;-2.04606;0.00195221;-0.000442696;0.00236394;413
1943;0.863495;-1.47518;0.00168;-9.85737e-05;0.00190732;414
1943;-0.129509;-0.979148;0.00162636;8.97122e-06;0.00173197;415
1944;2.72135;-2.69472;0.00291466;-0.00146207;0.00347385;411
1944;1.70151;-1.93116;0.00191925;-0.00038843;0.00225674;413
1944;0.870448;-1.35366;0.00167325;-8.5865e-05;0.00185573;414
1945;2.13032;-3.04115;0.00254247;-0.00138465;0.00407498;411
1945;1.31092;-2.0813;0.00182255;-0.000322067;0.00234997;413
1945;1.51751;-1.30139;0.00176235;-0.000164364;0.00185833;420
1945;0.617312;-1.3698;0.0016537;-5.81125e-05;0.00185603;414
1946;1.74385;-3.13302;0.0022754;-0.00115774;0.00418601;411
1946;1.06014;-2.08991;0.00176249;-0.000249452;0.00233087;413
1946;1.38026;-1.33743;0.00174101;-0.000151318;0.00186715;420
1946;0.461029;-1.28937;0.00164227;-3.75117e-05;0.00182378;414
1947;0.923008;-3.27824;0.00187631;-0.000621009;0.00432703;411
1947;2.01025;-2.97001;0.00241108;-0.00121731;0.00386931;410
1947;0.520262;-2.12334;0.00168314;-0.000111718;0.00231361;413
1947;1.0145;-1.46504;0.00169702;-0.000118831;0.00190827;420
1947;0.153511;-1.20596;0.00163174;-9.29733e-06;0.00179401;414
1948;0.204209;-3.28532;0.00172324;-0.000118015;0.00421203;411
1948;1.32301;-3.18744;0.00203457;-0.000869387;0.00419798;410
1948;0.0732591;-2.07041;0.00165827;-8.83822e-06;0.00225252;413
1948;0.70341;-1.51027;0.00166676;-8.03338e-05;0.00191827;420
1948;-0.102305;-1.06439;0.00162814;8.35595e-06;0.00175307;414
1948;1.12215;-0.868424;0.00166682;-6.13494e-05;0.00171688;419
1949;-0.382875;-3.10168;0.0017377;0.000240057;0.00377562;411
1949;-0.291611;-1.88921;0.00165955;5.55697e-05;0.00212016;413
1949;0.423364;-1.46131;0.0016467;-4.20699e-05;0.00188994;420
1949;0.96607;-0.908639;0.00165634;-5.38156e-05;0.00172265;419
1950;0.277831;-3.11517;0.00171868;-0.000144618;0.00378725;410
1950;-0.796202;-2.87554;0.00180218;0.000406507;0.00337042;411
1950;-0.541994;-1.67757;0.00166633;8.10044e-05;0.00199694;413
1950;0.24064;-1.35084;0.00163715;-1.92221e-05;0.00184386;420
1950;0.852718;-0.894935;0.00164782;-4.52223e-05;0.00171804;419
1951;-0.00678288;-3.01171;0.00170112;2.04594e-05;0.00353899;410
1951;-1.08336;-2.66876;0.00185915;0.000471867;0.00305707;411
1951;-0.683313;-1.47974;0.00166783;8.22134e-05;0.00190204;413
1951;0.110368;-1.21612;0.00163161;-6.09973e-06;0.00179705;420
1952;-1.13696;-2.51002;0.00185172;0.000431378;0.00282472;411
1952;-0.707673;-1.31239;0.00166108;6.95368e-05;0.00183427;413
1952;0.101969;-1.06681;0.00162781;-4.46497e-06;0.00175399;420
1953;0.0750924;-2.72619;0.0016863;-1.74422e-05;0.00301211;410
1953;-1.00813;-2.39464;0.00179882;0.000337891;0.00265217;411
1953;-0.651231;-1.17064;0.0016504;5.29231e-05;0.00178559;413
1954;0.22486;-2.57546;0.00168423;-6.71321e-05;0.00279825;410
1954;-0.889751;-2.30981;0.00176138;0.00027077;0.00253621;411
1954;-0.591309;-1.03607;0.00164155;3.9818e-05;0.00174717;413
1955;0.392587;-2.41261;0.00168746;-0.000108893;0.00260269;410
1955;-0.738462;-2.19121;0.00172235;0.000196135;0.00239483;411
1955;-1.07325;-1.42049;0.00170789;0.000128054;0.00188782;412
1955;-0.529175;-0.908713;0.00163433;2.96135e-05;0.00171692;413
1956;0.514979;-2.20099;0.001687;-0.000119687;0.00238532;410
1956;-0.632514;-2.04332;0.00169649;0.000142518;0.00225204;411
1956;-1.00217;-1.29651;0.00168875;0.000101231;0.00183509;412
1957;0.63066;-2.01071;0.00168787;-0.000123846;0.00222568;410
1957;-0.539637;-1.89251;0.00167738;0.000102571;0.00213123;411
1957;1.16743;-1.34293;0.00170771;-0.000122412;0.001861;409
1957;-0.934345;-1.15416;0.00167182;7.75312e-05;0.00178493;412
1958;0.70663;-1.80762;0.00168377;-0.000113524;0.00208315;410
1958;-0.459104;-1.74099;0.0016632;7.34227e-05;0.00203066;411
1958;1.2441;-1.11768;0.00169855;-9.95431e-05;0.00178333;409
1958;-0.879085;-1.01802;0.00165906;6.0014e-05;0.00174567;412
1959;0.565679;-1.70766;0.0016655;-7.82703e-05;0.00201586;410
1959;-0.601233;-1.55022;0.00166467;7.79121e-05;0.00193273;411
1959;1.13388;-1.0503;0.00168032;-8.05508e-05;0.00176088;409
1960;0.286096;-1.61827;0.00164687;-3.23619e-05;0.00196082;410
1960;-0.831249;-1.30145;0.0016711;8.20606e-05;0.00183273;411
1960;1.56837;-1.18109;0.0017565;-0.000147674;0.00181534;365
1960;0.961658;-1.05677;0.00166419;-6.59733e-05;0.00175903;409
1961;-0.0134113;-1.50292;0.00163928;4.75694e-06;0.00190426;410
1961;1.31964;-1.29506;0.00172617;-0.000135282;0.00184756;365
1961;0.746866;-1.06517;0.00164874;-4.90346e-05;0.0017579;409
1961;-1.05979;-0.99866;0.0016737;7.26997e-05;0.00174381;411
1962;2.13246;-2.41855;0.00227499;-0.00083279;0.00287369;370
1962;1.01456;-1.37854;0.00169056;-0.00010703;0.00187029;365
1962;-0.340442;-1.32812;0.00164084;3.34865e-05;0.00183535;410
1962;0.506977;-1.04536;0.00163601;-3.0342e-05;0.00175021;409
1963;1.57704;-2.63259;0.0020293;-0.00067928;0.00309704;370
1963;2.19608;-2.1779;0.00222268;-0.000697691;0.00256864;368
1963;0.716158;-1.3989;0.00166214;-7.17562e-05;0.0018699;365
1963;-0.60648;-1.08869;0.00164438;4.39551e-05;0.00176127;410
1963;1.30345;-1.0052;0.00169636;-9.08102e-05;0.00175312;363
1963;0.282035;-0.970915;0.00162765;-1.39949e-05;0.00173078;409
1964;0.924761;-2.71056;0.00180167;-0.000384021;0.00309641;370
1964;1.62371;-2.42513;0.00200026;-0.000586492;0.00279143;368
1964;0.373476;-1.35838;0.00164116;-3.21563e-05;0.00184788;365
1964;1.03676;-1.10705;0.00167421;-7.76272e-05;0.00177486;363
1965;0.256647;-2.67657;0.00169133;-8.6717e-05;0.00294656;370
1965;0.988475;-2.55371;0.00179942;-0.000359621;0.00286365;368
1965;0.0271802;-1.23587;0.00163181;2.69837e-07;0.00180314;365
1965;0.740763;-1.15041;0.00165213;-5.4459e-05;0.00178227;363
1966;0.443567;-2.52861;0.00169898;-0.000140343;0.00275338;368
1966;-0.294158;-2.51612;0.00168977;0.000107626;0.00272594;370
1966;0.488866;-1.10935;0.00163737;-3.17414e-05;0.00176736;363
1966;-0.215833;-1.07805;0.00163009;1.58814e-05;0.00175669;365
1967;0.259784;-2.43476;0.00167922;-6.92129e-05;0.00262009;368
1967;-0.471918;-2.35042;0.00169739;0.000144555;0.00253891;370
1967;0.413032;-0.990457;0.00163122;-2.2245e-05;0.00173594;363
1968;0.0697274;-2.24169;0.0016649;-9.66996e-06;0.00240609;368
1968;-0.643363;-2.1176;0.00170295;0.000156867;0.00231731;370
1969;-0.0837161;-2.08562;0.00165982;2.37523e-05;0.00226503;368
1969;-0.791872;-1.89305;0.00170668;0.000154836;0.00214551;370
1970;1.71705;-2.30434;0.00201236;-0.000564372;0.0026483;366
1970;0.0457708;-1.93186;0.00165308;-2.76951e-06;0.00214671;368
1970;-0.67582;-1.78772;0.00168498;0.000115953;0.00206755;370
1971;1.98134;-1.89884;0.00202217;-0.000462159;0.00225857;366
1971;0.287974;-1.74469;0.00165141;-3.7675e-05;0.00202948;368
1971;-0.436734;-1.69851;0.00165978;6.6525e-05;0.00200564;370
1971;-1.64566;-1.58574;0.00184718;0.000264966;0.00200026;372
1972;-1.53593;-1.58096;0.00181713;0.000241061;0.00199069;372
1972;-0.319948;-1.59444;0.00164934;4.3488e-05;0.00194859;370
1972;0.431046;-1.57453;0.00165129;-4.91259e-05;0.00194174;368
1973;-1.25713;-1.72744;0.00177285;0.000221136;0.00206224;372
1973;-0.0410117;-1.53992;0.00164055;8.10904e-06;0.00192089;370
1973;0.699362;-1.38817;0.00166031;-6.88502e-05;0.00186512;368
1974;-1.9273;-2.14313;0.00208813;0.000580266;0.00248198;374
1974;-0.98488;-1.81305;0.00172979;0.000181735;0.00210151;372
1974;0.182726;-1.44319;0.00163877;-1.55233e-05;0.00187962;370
1974;0.897304;-1.18849;0.00166612;-7.22367e-05;0.00179705;368
1975;-2.05897;-2.66762;0.00235546;0.00100796;0.00325054;376
1975;-1.50285;-2.34792;0.00195231;0.00051527;0.00266428;374
1975;-0.64397;-1.85334;0.00168559;0.000118376;0.00210921;372
1975;0.419897;-1.27003;0.00163997;-3.28962e-05;0.00181664;370
1975;1.09097;-0.879842;0.0016648;-6.01688e-05;0.00171865;368
1976;-1.64942;-2.82805;0.00214829;0.000878028;0.00346148;376
1976;-1.14529;-2.43593;0.00184292;0.00040607;0.00272473;374
1976;-0.365474;-1.82214;0.00166077;6.40978e-05;0.00207777;372
1976;0.598691;-1.08459;0.00164132;-3.87936e-05;0.00176148;370
1977;-1.27929;-2.92847;0.00198261;0.000711347;0.0035791;376
1977;-0.830215;-2.47307;0.00176576;0.000293951;0.00272877;374
1977;-0.149259;-1.75569;0.00164922;2.63112e-05;0.00203351;372
1977;-1.8343;-1.56803;0.00190038;0.000299701;0.00200242;369
1978;-1.09143;-2.93146;0.00190488;0.000597879;0.00354248;376
1978;-0.688705;-2.43156;0.00173422;0.000231283;0.0026574;374
1978;-2.19531;-2.08296;0.00221017;0.000650411;0.00245168;371
1978;-1.78234;-1.57296;0.00188499;0.000290048;0.00200178;369
1978;-0.062615;-1.64466;0.001644;1.19353e-05;0.00197198;372
1979;-1.33986;-2.71707;0.00196439;0.000626563;0.00318771;376
1979;-0.877347;-2.24587;0.00175225;0.000250256;0.0024647;374
1979;-0.156061;-1.51161;0.00164134;2.06279e-05;0.00190831;372
1980;-2.48253;-3.40098;0.0031815;0.00222916;0.00521141;378
1980;-1.08336;-2.66876;0.00185915;0.000471867;0.00305707;376
1980;-0.657827;-2.15563;0.00170761;0.000167069;0.00235353;374
1980;-0.0237612;-1.37338;0.00163562;5.04469e-06;0.00185123;372
1981;-1.86394;-3.60753;0.00261094;0.00183017;0.00569341;378
1981;-2.48462;-3.19918;0.00304074;0.00193228;0.00458898;373
1981;-0.60673;-2.68273;0.00174121;0.000257651;0.0030015;376
1981;-0.278115;-2.11611;0.00166865;6.78147e-05;0.00229499;374
1981;-1.82783;-2.00348;0.002003;0.000472882;0.00232856;371
1981;-1.4967;-1.43077;0.00178481;0.000195715;0.0019105;369
1981;0.236063;-1.24481;0.00163403;-1.6443e-05;0.0018068;372
1982;-1.46089;-3.68862;0.00229444;0.00147487;0.00584176;378
1982;-2.12994;-3.35582;0.00274829;0.00179101;0.00493559;373
1982;-0.310226;-2.61357;0.00169667;0.000124629;0.00286142;376
1982;-1.59694;-2.03898;0.0019213;0.000412457;0.00233691;371
1982;-0.0333367;-2.01543;0.00165639;1.22614e-05;0.00220843;374
1982;-1.31147;-1.44898;0.00174964;0.000169242;0.00191042;369
1982;0.385797;-1.07788;0.00163293;-2.32162e-05;0.001758;372
1983;-0.922687;-3.72282;0.00197164;0.000932123;0.00578793;378
1983;-1.63472;-3.47351;0.00235432;0.00143282;0.00513752;373
1983;0.0664345;-2.50167;0.00167583;-1.1418e-05;0.00269607;376
1983;-1.28158;-2.07936;0.00182812;0.000327869;0.00234147;371
1983;0.265813;-1.83571;0.00165396;-3.8023e-05;0.0020847;374
1983;-1.08442;-1.4447;0.00171162;0.000133502;0.00189907;369
1984;-0.548229;-3.71816;0.00182885;0.000556014;0.00567441;378
1984;-1.29022;-3.51043;0.00212569;0.00113333;0.00514175;373
1984;0.873629;-2.45666;0.00176146;-0.00028401;0.00271257;426
1984;0.339413;-2.36846;0.00168099;-8.82093e-05;0.0025479;376
1984;-1.05903;-2.09332;0.0017741;0.000265608;0.00233194;371
1984;0.468984;-1.69673;0.00165836;-6.23038e-05;0.00200651;374
1984;-0.919903;-1.42224;0.00168829;0.000107057;0.00188345;369
1985;-0.951478;-3.46548;0.00193982;0.000794097;0.00489133;373
1985;1.14866;-2.25022;0.00180264;-0.000322829;0.00250296;426
1985;0.577176;-2.22011;0.00169477;-0.00013909;0.00240892;376
1985;-0.855322;-2.04856;0.00172941;0.000198983;0.00227335;371
1985;0.635391;-1.52674;0.00166212;-7.26652e-05;0.00192397;374
1985;-0.765446;-1.3642;0.0016687;8.09121e-05;0.00185526;369
1986;0.0439653;-3.50976;0.00173082;-1.03886e-05;0.00487972;378
1986;-0.6988;-3.38527;0.00183528;0.000545253;0.00458061;373
1986;2.08451;-3.07452;0.00251838;-0.00138172;0.00414402;427
1986;1.31529;-2.06159;0.00182084;-0.000317092;0.00233195;426
1986;0.739197;-2.06208;0.00170448;-0.000157367;0.00227628;376
1986;-0.705271;-1.96739;0.00170045;0.000147738;0.00219574;371
1986;0.760866;-1.36109;0.00166383;-7.36302e-05;0.0018558;374
1986;-0.663227;-1.28328;0.00165633;6.24489e-05;0.00182298;369
1987;0.176124;-3.35794;0.00172591;-0.000105134;0.00441483;378
1987;2.18641;-2.81267;0.00248214;-0.00119745;0.00357437;427
1987;-1.61972;-2.29528;0.00198845;0.000537689;0.00261591;443
1987;1.39226;-1.8226;0.0018061;-0.000266403;0.00214148;426
1987;0.81022;-1.85121;0.0016989;-0.000140095;0.00211842;376
1987;-0.631171;-1.82212;0.00168234;0.000111941;0.0020877;371
1987;0.807354;-1.14548;0.00165658;-6.00033e-05;0.00178185;374
1987;-0.619731;-1.13445;0.00164696;4.78324e-05;0.00177439;369
1988;0.170951;-3.21346;0.00171658;-8.97858e-05;0.00401942;378
1988;-0.589197;-3.16692;0.00178219;0.000384891;0.00396648;373
1988;-2.59496;-2.97741;0.00301352;0.00173244;0.00403694;442
1988;2.19798;-2.6626;0.00242285;-0.00106728;0.00328614;427
1988;-1.6246;-2.16126;0.00195882;0.000475169;0.00246322;443
1988;1.40161;-1.677;0.00178782;-0.000229465;0.00204354;426
1988;0.82535;-1.69571;0.00169005;-0.00012055;0.00202018;376
1988;-0.631021;-1.67145;0.00167363;9.44507e-05;0.0019965;371
1988;0.828741;-0.996558;0.00165095;-5.05375e-05;0.00174119;374
1988;-0.621863;-0.981962;0.00164103;3.89392e-05;0.00173401;369
1989;0.173454;-3.07949;0.00170875;-8.1063e-05;0.00369462;378
1989;-0.599484;-3.00181;0.00176851;0.000339734;0.0035898;373
1989;-2.59054;-2.84113;0.00291552;0.00155677;0.00372126;442
1989;2.20086;-2.52276;0.00236391;-0.000950731;0.00304697;427
1989;-1.62673;-1.99758;0.00192314;0.000405006;0.00230171;443
1989;1.40635;-1.51641;0.00176759;-0.000192126;0.00195205;426
1989;0.830304;-1.54195;0.00168066;-0.000101725;0.0019378;376
1989;-0.62316;-1.52258;0.00166503;7.83383e-05;0.00192015;371
1990;0.13289;-2.92367;0.00169808;-4.99156e-05;0.00336088;378
1990;-0.639514;-2.82019;0.00175977;0.000308514;0.00323959;373
1990;-2.62369;-2.62078;0.00280549;0.00132789;0.0032887;442
1990;2.17984;-2.39254;0.00229567;-0.000838414;0.00284485;427
1990;-1.64491;-1.81213;0.00189058;0.000339219;0.00215009;443
1990;1.40079;-1.37259;0.00174881;-0.000161099;0.00188306;426
1990;0.808038;-1.39306;0.00166965;-8.23391e-05;0.00186992;376
1990;-0.639546;-1.34045;0.00165735;6.45313e-05;0.00184354;371
1991;-0.169562;-2.74757;0.00169348;8.22025e-05;0.00305497;378
1991;-0.931441;-2.56826;0.00180073;0.000364378;0.00287605;373
1991;1.92658;-2.44652;0.00215986;-0.000745943;0.00287627;427
1991;2.04584;-1.71674;0.00199945;-0.000400287;0.00212153;428
1991;1.2671;-1.35891;0.00172422;-0.000138822;0.00187146;426
1991;0.678401;-1.31003;0.00165512;-6.02702e-05;0.00183457;376
1991;-0.767665;-1.09288;0.00165461;5.71005e-05;0.00176418;371
1992;-0.524351;-2.55716;0.00171807;0.00019715;0.00280395;378
1992;-1.26306;-2.31353;0.00186001;0.000405287;0.00258806;373
1992;1.82875;-1.81602;0.00193986;-0.000380306;0.00217538;428
1992;1.11056;-1.37128;0.00170226;-0.000118916;0.00187064;426
